n,instance,tolerance,run,final_cost,final_rpd_pct,pull_offer_count,pull_accept_count,ar_pct
200,200.40.1,1,4,9432.186622608839,-0.31926970446372444,46,23,50.0
200,200.40.1,1,5,9396.673659460108,-0.6945759026191666,47,26,55.319148936170215
200,200.40.1,1,6,9429.579462496611,-0.3468225545484862,47,32,68.08510638297872
200,200.40.1,1,7,9380.633798640873,-0.8640875020257861,45,23,51.11111111111111
200,200.40.1,1,8,9444.220744124392,-0.19209134496644664,45,26,57.77777777777777
200,200.40.1,1,9,9345.622028706257,-1.2340970168562386,46,25,54.347826086956516
200,200.40.1,1,10,9424.027417849495,-0.4054973759023616,46,40,86.95652173913044
200,200.40.1,2,1,9398.756272739334,-0.6725665403257138,51,36,70.58823529411765
200,200.40.1,2,2,9411.876144014428,-0.5339138182782085,52,33,63.46153846153846
200,200.40.1,2,3,9432.237701631937,-0.3187298938631777,50,44,88.0
200,200.40.1,2,4,9432.186622608839,-0.31926970446372444,46,25,54.347826086956516
200,200.40.1,2,5,9377.885446021031,-0.8931324952194899,46,33,71.73913043478261
200,200.40.1,2,6,9441.62785245507,-0.21949340405586332,48,32,66.66666666666666
200,200.40.1,2,7,9412.521402914572,-0.5270946276737892,45,30,66.66666666666666
200,200.40.1,2,8,9444.220744124392,-0.19209134496644664,45,26,57.77777777777777
200,200.40.1,2,9,9441.955851380157,-0.21602706335493344,47,39,82.97872340425532
200,200.40.1,2,10,9407.72364326141,-0.5777980546886117,48,34,70.83333333333334
500,500.10.2,0.5,1,1752.28528267428,-0.8180744390249248,75,36,48.0
500,500.10.2,0.5,2,1749.949521119187,-0.9502819802147188,82,30,36.58536585365854
500,500.10.2,0.5,3,1741.9734087222241,-1.401741679068215,76,32,42.10526315789473
500,500.10.2,0.5,4,1743.9870699466176,-1.2877654905802263,69,17,24.637681159420293
500,500.10.2,0.5,5,1744.1131983605248,-1.2806264367497995,75,25,33.33333333333333
500,500.10.2,0.5,6,1742.8175764872203,-1.353960541341002,75,29,38.666666666666664
500,500.10.2,0.5,7,1743.527680908815,-1.313767586130173,75,32,42.66666666666667
500,500.10.2,0.5,8,1750.4128441889384,-0.9240572126673763,81,25,30.864197530864196
500,500.10.2,0.5,9,1756.38873429475,-0.5858130389044016,81,34,41.9753086419753
500,500.10.2,0.5,10,1761.0639259089335,-0.32119031380021196,78,25,32.05128205128205
500,500.10.2,1,1,1751.745908409247,-0.8486038161377498,71,31,43.66197183098591
500,500.10.2,1,2,1731.69100503224,-1.9837408589115118,80,33,41.25
