n,instance,runs,avg_result,bks,avg_rpd_pct,std_dev,cv_pct
500,500.10.1,10,1775.9813710848725,1781.5993818599811,-0.31533524496643073,7.173780065967225,0.4039332947273576
500,500.10.2,5,1748.241405143368,1766.7385189018235,-1.0469638580106924,10.07230003727162,0.5761389707187277
