n,instance,runs,avg_result,bks,avg_rpd_pct,std_dev,cv_pct
500,500.10.1,10,1784.4607342182555,1781.5993818599811,0.16060582347571195,6.044769332896293,0.3387448777652377
500,500.10.2,2,1755.6963629807801,1766.7385189018235,-0.6250022741286559,10.07419039229229,0.5738002655076739
