n,instance,runs,avg_result,bks,avg_rpd_pct,std_dev,cv_pct
100,100.10.1,10,1556.8657981587937,1563.2556451543076,-0.4087525297171148,5.475116205126837,0.3516755401526522
100,100.20.2,10,4055.993734698326,4055.993734698326,0.0,0.0,0.0
100,100.30.3,10,8908.61450187548,8911.06827772304,-0.027536270299871074,11.726452515843143,0.1316304854517438
100,100.40.4,10,14401.932113420771,14429.344805960223,-0.18997877525339163,17.00870357122062,0.11810015098856542
