tolerance,final_rpd_pct,irpd_pct,ar_pct
0.5,-0.6094086768727593,2.6699590133202524,40.1337745404103
1,-0.690738034623946,2.6554644686550146,47.5648999291369
2,-0.6534431830298438,2.6650468612582534,60.09920441682311
