n,instance,runs,avg_result,bks,avg_rpd_pct,std_dev,cv_pct
200,200.10.1,10,1442.6741788115241,1443.743843767042,-0.07408966349092619,2.9579150578807183,0.20503001310506924
200,200.20.2,10,3109.841093144427,3107.525723581689,0.07450846006414649,7.321841443279432,0.2354410152795351
200,200.30.3,10,6400.358416247391,6426.2400691029425,-0.4027495483710522,72.2853536438583,1.129395401675647
200,200.40.4,10,9277.834251438948,9335.570526764048,-0.6184547067538774,11.353913290698548,0.12237676361741008
