n,instance,runs,avg_result,bks,avg_rpd_pct,std_dev,cv_pct
1000,1000.10.1,10,1778.1110094720052,1773.8170560865615,0.24207419647419298,8.99959495753758,0.5061323454833077
1000,1000.20.2,10,3725.529930056504,3768.1035174298454,-1.1298412364843997,16.104639562556468,0.4322778199318402
1000,1000.30.3,10,7913.526810599721,7977.814850915422,-0.8058352007044101,22.512348457362855,0.28447933514559953
1000,1000.40.4,2,13846.161347491668,14047.586791596328,-1.4338793352403998,184.96917653122364,1.3358877734349972
