n,instance,runs,avg_result,bks,avg_rpd_pct,std_dev,cv_pct
500,500.10.1,10,1777.524962373953,1781.5993818599811,-0.22869448246970187,6.383770279016571,0.3591381507515259
500,500.20.2,10,3778.662511267347,3785.324226339426,-0.17598796493375088,7.856710179351782,0.20792304567884462
500,500.30.3,10,8074.9698123290555,8065.710092023437,0.11480353496434004,13.791650069746941,0.17079506661052185
500,500.40.4,10,14301.743279796277,14402.551609549417,-0.6999338206592486,81.45319750441887,0.5695333492629937
