n,instance,runs,avg_result,bks,avg_rpd_pct,std_dev,cv_pct
1000,1000.10.1,0,,1773.8170560865615,,,
1000,1000.20.2,0,,3768.1035174298454,,,
1000,1000.30.3,0,,7977.814850915422,,,
1000,1000.40.4,0,,14047.586791596328,,,
